Country.FuelCode,CountryCode,FuelType,Year,PrimaryEnergyInputToPower.ktoe,PowerOutput.GWh,Capacity.MW,PowerOutput.MWy,PrimaryEnergyInputToPower.MWy,CapacityFactor,ThermalEfficiency,AvailabilityFactor,LCOE.TotalCalc.USD_kWh,LCOE.Var.USD_kWh,VarOpex.USD_kWh,LCOE.Fixed.USD_kWh,CapEx.USD_kW
gtm.nga,GTM,nga,2018,-0,0,0,0,-0,0.608,0.44454463480613166,0.9,0.07603187264388978,0.05159324445771378,0.003275,0.024438628186176006,944.5
gtm.oil,GTM,oil,2018,250,1202,999.48,137.21461187214612,331.6860259507953,0.059775877977096034,0.18012454504010647,0,NA,NA,NA,NA,NA
gtm.nuc,GTM,nuc,2018,-0,0,0,0,-0,0.9,0.33,0,0.17679620487006686,0.00405,0.00405,0.17274620487006684,7251.25
gtm.wnd,GTM,wnd,2018,27,320,107.4,36.529680365296805,35.82209080268589,0.33959592867528887,1,0,0.06889577404391473,0.0030185185185185185,0.0030185185185185185,0.06587725552539621,1664.8148148148148
gtm.sol,GTM,sol,2018,18,205,92.5,23.401826484018265,23.881393868457266,0.2577261508083426,0.9982528273301213,0,0.08206186380305139,0,0,0.08206186380305139,1100
gtm.hyd,GTM,hyd,2018,457,5311,1499.1,606.2785388127854,606.3220554380538,0.4044539128347632,0.9999914324286677,0,0.09444005941478263,7e-4,7e-4,0.09374005941478264,4925
gtm.ore,GTM,ore,2018,266,327,49.2,37.32876712328767,352.9139316116462,0.6879072001336451,0.09590166670954527,0,NA,NA,NA,NA,NA
gtm.ore,GTM,ore,2018,266,327,49.2,37.32876712328767,352.9139316116462,0.6879072001336451,0.09590166670954527,0,0.16359846484116583,0.0024790123456790124,0.0024790123456790124,0.16111945249548681,5126.543209876543
gtm.bio,GTM,bio,2018,1210,2597,556.0455,296.46118721461187,1605.3603656018493,0.4915261874388594,0.17024895500959378,0,0.17909624203225066,0.11831214678857142,0.00849,0.06078409524367925,2937
hkg.coa,HKG,coa,2018,5375,23271,6663,2656.5068493150684,7131.249557942098,0.4083453844820131,0.3815327558931776,0.9,0.08911454656189009,0.04815889869801486,0.00398,0.04095564786387523,1758
hkg.nga,HKG,nga,2018,2242,12904,3755,1473.0593607305937,2974.560280726733,0.36991480157354883,0.4669698875859774,0.9,0.07603187264388978,0.05159324445771378,0.003275,0.024438628186176006,944.5
hkg.oil,HKG,oil,2018,77,286,300,32.64840182648402,102.15929599284496,0.1510845890410959,0.44367354210725246,0,NA,NA,NA,NA,NA
hkg.nuc,HKG,nuc,2018,-0,0,0,0,-0,0.9,0.33,0,0.17679620487006686,0.00405,0.00405,0.17274620487006684,7251.25
hkg.wnd,HKG,wnd,2018,-0,1,0.21689497716894976,0.1141552511415525,-0,1,1,0,0.06889577404391473,0.0030185185185185185,0.0030185185185185185,0.06587725552539621,1664.8148148148148
hkg.sol,HKG,sol,2018,-0,1,0.0976027397260274,0.1141552511415525,-0,1,1,0,0.07744859670739546,0,0,0.07744859670739546,965
hkg.hyd,HKG,hyd,2018,-0,0,0,0,-0,0.64,1,0,0.09444005941478263,7e-4,7e-4,0.09374005941478264,4925
hkg.ore,HKG,ore,2018,94,91,0,10.38812785388128,124.71394575749903,NA,NA,0,NA,NA,NA,NA,NA
hkg.ore,HKG,ore,2018,94,91,0,10.38812785388128,124.71394575749903,0.3870123456790123,1,0,0.16052295344406187,0.0024790123456790124,0.0024790123456790124,0.15804394109838288,5036.543209876543
hkg.bio,HKG,bio,2018,-0,0,18.936860730593608,0,-0,1,0.35,0,0.17909624203225066,0.11831214678857142,0.00849,0.06078409524367925,2937
hnd.coa,HND,coa,2018,-0,0,60.71488584474886,0,-0,1,0.35936507936507933,0.9,0.08911454656189009,0.04815889869801486,0.00398,0.04095564786387523,1758
hnd.nga,HND,nga,2018,-0,0,72.5,0,-0,0.608,0.44454463480613166,0.9,0.07603187264388978,0.05159324445771378,0.003275,0.024438628186176006,944.5
hnd.oil,HND,oil,2018,875,3128,987.8,357.07762557077626,1160.9010908277835,0.3397449916377061,0.28908587078717063,0,NA,NA,NA,NA,NA
hnd.nuc,HND,nuc,2018,-0,0,0,0,-0,0.9,0.33,0,0.17679620487006686,0.00405,0.00405,0.17274620487006684,7251.25
hnd.wnd,HND,wnd,2018,80,929,225,106.05022831050228,106.13952830425451,0.4711821410451547,0.9988359985099938,0,0.06889577404391473,0.0030185185185185185,0.0030185185185185185,0.06587725552539621,1664.8148148148148
hnd.sol,HND,sol,2018,85,993,510.8,113.35616438356165,112.77324882327039,0.22186971462081148,1,0,0.07744859670739546,0,0,0.07744859670739546,965
hnd.hyd,HND,hyd,2018,280,3262,705.9,372.3744292237443,371.48834906489077,0.5308222574116013,1,0,0.09444005941478263,7e-4,7e-4,0.09374005941478264,4925
hnd.ore,HND,ore,2018,255,297,35,33.9041095890411,338.31974646981126,0.9690727332028702,0.1002529294137047,0,NA,NA,NA,NA,NA
hnd.ore,HND,ore,2018,255,297,35,33.9041095890411,338.31974646981126,0.9690727332028702,0.1002529294137047,0,0.16052295344406187,0.0024790123456790124,0.0024790123456790124,0.15804394109838288,5036.543209876543
hnd.bio,HND,bio,2018,405,917,105.5,104.68036529680366,537.3313620402884,0.5830465926551105,0.11447575903917202,0,0.17909624203225066,0.11831214678857142,0.00849,0.06078409524367925,2937
hrv.coa,HRV,coa,2018,297,1453,297,165.8675799086758,394.0429988295448,0.48226104269483266,0.3634921318379379,0.9,0.08911454656189009,0.04815889869801486,0.00398,0.04095564786387523,1758
hrv.nga,HRV,nga,2018,535,2245,1080.525,256.27853881278537,709.8080955347019,0.2620024364530222,0.39884045339767654,0.9,0.07603187264388978,0.05159324445771378,0.003275,0.024438628186176006,944.5
hrv.oil,HRV,oil,2018,14,69,668.175,7.876712328767123,18.574417453244536,0.011030864586680855,0.396811795780869,0,NA,NA,NA,NA,NA
hrv.nuc,HRV,nuc,2018,-0,0,0,0,-0,0.9,0.33,0,0.17679620487006686,0.00405,0.00405,0.17274620487006684,7251.25
hrv.wnd,HRV,wnd,2018,115,1335,586.3,152.3972602739726,152.57557193736582,0.26788528322106675,1,0,0.06889577404391473,0.0030185185185185185,0.0030185185185185185,0.06587725552539621,1664.8148148148148
hrv.sol,HRV,sol,2018,6,75,61,8.561643835616438,7.960464622819087,0.1370512388651845,1,0,0.07744859670739546,0,0,0.07744859670739546,965
hrv.hyd,HRV,hyd,2018,662,7701,2116.3,879.1095890410959,878.3045967177061,0.4198706409502066,1,0,0.09444005941478263,7e-4,7e-4,0.09374005941478264,4925
hrv.ore,HRV,ore,2018,75,357,10,40.75342465753425,99.5058077852386,0.022968036529680366,NA,0,NA,NA,NA,NA,NA
hrv.ore,HRV,ore,2018,75,357,10,40.75342465753425,99.5058077852386,0.022968036529680366,1,0,0.16052295344406187,0.0024790123456790124,0.0024790123456790124,0.15804394109838288,5036.543209876543
hrv.bio,HRV,bio,2018,167,313,79.33847031963471,35.730593607305934,221.56626533513125,1,0.35808009942141183,0,0.17909624203225066,0.11831214678857142,0.00849,0.06078409524367925,2937
hti.coa,HTI,coa,2018,-0,0,0,0,-0,0.6726666666666666,0.35936507936507933,0.9,0.08911454656189009,0.04815889869801486,0.00398,0.04095564786387523,1758
hti.nga,HTI,nga,2018,-0,0,0,0,-0,0.608,0.44454463480613166,0.9,0.07603187264388978,0.05159324445771378,0.003275,0.024438628186176006,944.5
hti.oil,HTI,oil,2018,268,848,194,96.80365296803653,355.56741981925256,0.5540631031398578,0.30230059341143367,0,NA,NA,NA,NA,NA
hti.nuc,HTI,nuc,2018,-0,0,0,0,-0,0.9,0.33,0,0.17679620487006686,0.00405,0.00405,0.17274620487006684,7251.25
hti.wnd,HTI,wnd,2018,-0,0,0,0,-0,0.3437037037037037,1,0,0.06889577404391473,0.0030185185185185185,0.0030185185185185185,0.06587725552539621,1664.8148148148148
hti.sol,HTI,sol,2018,-0,1,3,0.1141552511415525,-0,0.031506849315068496,1,0,0.07744859670739546,0,0,0.07744859670739546,965
hti.hyd,HTI,hyd,2018,17,197,61,22.488584474885844,22.55464976465408,0.24184370087581405,0.6540764723619691,0,0.09444005941478263,7e-4,7e-4,0.09374005941478264,4925
hti.ore,HTI,ore,2018,-0,0,0,0,-0,NA,NA,0,NA,NA,NA,NA,NA
hti.ore,HTI,ore,2018,-0,0,0,0,-0,0.3870123456790123,1,0,0.16052295344406187,0.0024790123456790124,0.0024790123456790124,0.15804394109838288,5036.543209876543
hti.bio,HTI,bio,2018,-0,0,96,0,-0,0.761,0.35,0,0.17909624203225066,0.11831214678857142,0.00849,0.06078409524367925,2937
hun.coa,HUN,coa,2018,1261,4834,1105.5,551.8264840182649,1673.0243148958114,0.4958602586899459,0.3276542433370868,0.9,0.08911454656189009,0.04815889869801486,0.00398,0.04095564786387523,1758
hun.nga,HUN,nga,2018,1384,7234,4147.5,825.7990867579908,1836.2138396636028,0.19891500904159132,0.44929407576578406,0.9,0.07603187264388978,0.05159324445771378,0.003275,0.024438628186176006,944.5
hun.oil,HUN,oil,2018,23,90,441,10.273972602739725,30.515114387473165,0.018378736578345187,0.26560683103247484,0,NA,NA,NA,NA,NA
hun.nuc,HUN,nuc,2018,4114,15733,1889,1796.0045662100456,5458.225243046288,0.9507700191688966,0.32904552051935443,0,0.17679620487006686,0.00405,0.00405,0.17274620487006684,7251.25
hun.wnd,HUN,wnd,2018,52,607,329,69.29223744292237,68.99069339776543,0.2106147034739282,1,0,0.06889577404391473,0.0030185185185185185,0.0030185185185185185,0.06587725552539621,1664.8148148148148
hun.sol,HUN,sol,2018,53,620,726,70.77625570776256,70.3174375015686,0.0954438532271658,0.9854204007558813,0,0.07744859670739546,0,0,0.07744859670739546,965
hun.hyd,HUN,hyd,2018,19,222,57,25.34246575342466,25.208137972260445,0.4446046623407835,1,0,0.09444005941478263,7e-4,7e-4,0.09374005941478264,4925
hun.ore,HUN,ore,2018,204,726,17.23744292237443,82.87671232876713,270.65579717584893,1,0.06368769153381562,0,NA,NA,NA,NA,NA
hun.ore,HUN,ore,2018,204,726,17.23744292237443,82.87671232876713,270.65579717584893,1,0.06368769153381562,0,0.16052295344406187,0.0024790123456790124,0.0024790123456790124,0.15804394109838288,5036.543209876543
hun.bio,HUN,bio,2018,524,1799,501,205.36529680365297,695.213910392867,0.5662191598538083,0.40804102858996616,0,0.17909624203225066,0.11831214678857142,0.00849,0.06078409524367925,2937
idn.coa,IDN,coa,2018,40515,160021,31587,18267.237442922375,53753.037365585886,0.5763806327179568,0.3386996519254956,0.9,0.08987425850319145,0.0512040117725,0.0053,0.038670246730691436,1330
idn.nga,IDN,nga,2018,13318,59421,17321.6,6783.219178082192,17669.577974450767,0.3756569594633923,0.36825891362260194,0.9,0.08382179555141114,0.0515341182534375,0.0021000000000000003,0.03228767729797366,850
idn.oil,IDN,oil,2018,6754,14879,6235.66,1698.5159817351598,8960.829677086685,0.34838736005022347,0.24243571230081318,0,NA,NA,NA,NA,NA
idn.nuc,IDN,nuc,2018,-0,0,0,0,-0,0.9,0.33,0,0.17679620487006686,0.00405,0.00405,0.17274620487006684,7251.25
idn.wnd,IDN,wnd,2018,16,190,143,21.689497716894977,21.227905660850897,0.15006226650062268,1,0,0.12544401796870117,0,0,0.12544401796870117,1850
idn.sol,IDN,sol,2018,8,91,24.42,10.38812785388128,10.613952830425449,0.09344649755608658,0.21499657166162142,0,0.11561412886861493,0,0,0.11561412886861493,1020
idn.hyd,IDN,hyd,2018,1860,21636,4797.8,2469.8630136986303,2467.744033073917,0.40036966619594105,0.7784006601698261,0,0.09444005941478263,7e-4,7e-4,0.09374005941478264,4925
idn.ore,IDN,ore,2018,24838,16208,1948.3,1850.2283105022832,32953.67005026342,0.8214025891205471,0.04856329088513069,0,NA,NA,NA,NA,NA
idn.ore,IDN,ore,2018,24838,16208,1948.3,1850.2283105022832,32953.67005026342,0.8214025891205471,0.04856329088513069,0,0.22366547083473248,4.6666666666666666e-4,4.6666666666666666e-4,0.2231988041680658,5196.666666666667
idn.bio,IDN,bio,2018,4869,11325,198.02,1292.8082191780823,6459.91704141769,0.5042655739307731,0.015457577598838272,0,0.1937498051380191,0.12042214678857142,0.0106,0.0733276583494477,3180
ind.coa,IND,coa,2018,284969,1163402,226901.5,132808.44748858447,378080.94051668874,0.5920574903577183,0.35531738908820243,0.9,0.07361748922884002,0.04301361059525,0.0017,0.03060387863359003,950
ind.nga,IND,nga,2018,15462,73619,28437.22,8403.995433789954,20514.117333004786,0.2878806575891492,0.3990678936225131,0.9,0.0965923948656956,0.052683427742717386,0.0011,0.043908967122978225,680
ind.oil,IND,oil,2018,4178,7848,4137.63,895.8904109589041,5543.136865689691,0.6927684386679922,0.5171114378625752,0,NA,NA,NA,NA,NA
ind.nuc,IND,nuc,2018,9853,37813,6780,4316.552511415525,13072.409654772746,0.6366596624506674,0.3302032773919037,0,0.17679620487006686,0.00405,0.00405,0.17274620487006684,7251.25
ind.wnd,IND,wnd,2018,5528,64294,35138.15,7339.497716894977,7334.2414058239865,0.19539771869933584,0.9361451265925023,0,0.04806231962013418,0,0,0.04806231962013418,870
ind.sol,IND,sol,2018,3416,39728,25212.26,4535.159817351599,4532.157858591668,0.1789234505274228,0.9953458585390709,0,0.04269860251110563,0,0,0.04269860251110563,480
ind.hyd,IND,hyd,2018,12995,151133,49916.67,17252.625570776258,17241.03962892234,0.34295166026896773,0.9929218434647381,0,0.09444005941478263,7e-4,7e-4,0.09374005941478264,4925
ind.ore,IND,ore,2018,1123,2611,0,298.0593607305936,1489.9336285709724,NA,NA,0,NA,NA,NA,NA,NA
ind.ore,IND,ore,2018,1123,2611,0,298.0593607305936,1489.9336285709724,0.38,1,0,0.12346732103068163,4.6666666666666666e-4,4.6666666666666666e-4,0.12300065436401497,4183.333333333333
ind.bio,IND,bio,2018,24518,42771,9213.3,4882.534246575343,32529.111937046397,0.5622951176349339,0.15926022257637837,0,0.17909624203225066,0.11831214678857142,0.00849,0.06078409524367925,2937
irl.coa,IRL,coa,2018,947,4247,1205,484.8173515981735,1256.4266663016128,0.40261676045396844,0.38613729663595664,0.9,0.08911454656189009,0.04815889869801486,0.00398,0.04095564786387523,1758
irl.nga,IRL,nga,2018,2456,16014,4363.7,1828.0821917808219,3258.483518940613,0.4204714370936733,0.5630874605872457,0.9,0.07603187264388978,0.05159324445771378,0.003275,0.024438628186176006,944.5
irl.oil,IRL,oil,2018,35,140,923,15.981735159817351,46.436043633111346,0.017927408143981555,0.35633952469404806,0,NA,NA,NA,NA,NA
irl.nuc,IRL,nuc,2018,-0,0,0,0,-0,0.9,0.33,0,0.17679620487006686,0.00405,0.00405,0.17274620487006684,7251.25
irl.wnd,IRL,wnd,2018,743,8640,3564,986.3013698630137,985.7708691257636,0.276758749980782,1,0,0.06889577404391473,0.0030185185185185185,0.0030185185185185185,0.06587725552539621,1664.8148148148148
irl.sol,IRL,sol,2018,1,17,29,1.9406392694063928,1.326744103803181,0.06556093528578177,1,0,0.07744859670739546,0,0,0.07744859670739546,965
irl.hyd,IRL,hyd,2018,60,694,529,79.22374429223744,79.60464622819087,0.20104668928192249,1,0,0.09444005941478263,7e-4,7e-4,0.09374005941478264,4925
irl.ore,IRL,ore,2018,231,816,0,93.15068493150685,306.4778879785349,NA,NA,0,NA,NA,NA,NA,NA
irl.ore,IRL,ore,2018,231,816,0,93.15068493150685,306.4778879785349,0.3870123456790123,1,0,0.16052295344406187,0.0024790123456790124,0.0024790123456790124,0.15804394109838288,5036.543209876543
irl.bio,IRL,bio,2018,73,330,140,37.67123287671233,96.85231957763224,0.9164788812785389,0.35,0,0.17909624203225066,0.11831214678857142,0.00849,0.06078409524367925,2937
irn.coa,IRN,coa,2018,250,650,71.51392694063927,74.20091324200914,331.6860259507953,1,0.21560729528969713,0.9,0.08911454656189009,0.04815889869801486,0.00398,0.04095564786387523,1758
irn.nga,IRN,nga,2018,56983,256188,50749.7664,29245.205479452055,75601.85926701667,0.5766812425120612,0.3871126798797807,0.9,0.07603187264388978,0.05159324445771378,0.003275,0.024438628186176006,944.5
irn.oil,IRN,oil,2018,8339,29081,14512.2336,3319.7488584474886,11063.71908161473,0.2347026490084732,0.3078584736130758,0,NA,NA,NA,NA,NA
irn.nuc,IRN,nuc,2018,1978,7591,915,866.5525114155251,2624.2998373226924,0.9276719689597526,0.32344621583490196,0,0.17679620487006686,0.00405,0.00405,0.17274620487006684,7251.25
irn.wnd,IRN,wnd,2018,32,368,282,42.009132420091326,42.455811321701795,0.17095582758509023,1,0,0.06889577404391473,0.0030185185185185185,0.0030185185185185185,0.06587725552539621,1664.8148148148148
irn.sol,IRN,sol,2018,15,176,286,20.091324200913242,19.90116155704772,0.09657701887153941,1,0,0.07744859670739546,0,0,0.07744859670739546,965
irn.hyd,IRN,hyd,2018,1356,15765,11724,1799.6575342465753,1799.065004757114,0.1556246484984164,1,0,0.09444005941478263,7e-4,7e-4,0.09374005941478264,4925
irn.ore,IRN,ore,2018,7,24,0,2.73972602739726,9.287208726622268,NA,NA,0,NA,NA,NA,NA,NA
irn.ore,IRN,ore,2018,7,24,0,2.73972602739726,9.287208726622268,0.3870123456790123,1,0,0.16052295344406187,0.0024790123456790124,0.0024790123456790124,0.15804394109838288,5036.543209876543
irn.bio,IRN,bio,2018,-0,0,12,0,-0,0.23603025114155252,0.35,0,0.17909624203225066,0.11831214678857142,0.00849,0.06078409524367925,2937
irq.coa,IRQ,coa,2018,-0,0,0,0,-0,0.6726666666666666,0.35936507936507933,0.9,0.08911454656189009,0.04815889869801486,0.00398,0.04095564786387523,1758
irq.nga,IRQ,nga,2018,9894,40940,20062,4673.51598173516,13126.806163028676,0.3082777681425025,0.47114800871318196,0.9,0.07603187264388978,0.05159324445771378,0.003275,0.024438628186176006,944.5
irq.oil,IRQ,oil,2018,20059,39691,11713,4530.936073059361,26613.159978188014,0.4633976892942198,0.20395087013912555,0,NA,NA,NA,NA,NA
irq.nuc,IRQ,nuc,2018,-0,0,0,0,-0,0.9,0.33,0,0.17679620487006686,0.00405,0.00405,0.17274620487006684,7251.25
irq.wnd,IRQ,wnd,2018,-0,0,0,0,-0,0.3437037037037037,1,0,0.06889577404391473,0.0030185185185185185,0.0030185185185185185,0.06587725552539621,1664.8148148148148
irq.sol,IRQ,sol,2018,5,57,37,6.506849315068493,6.633720519015907,0.17733333333333334,1,0,0.07744859670739546,0,0,0.07744859670739546,965
irq.hyd,IRQ,hyd,2018,156,1818,2513,207.53424657534248,206.97208019329628,0.06552845750044971,0.7956291184049461,0,0.09444005941478263,7e-4,7e-4,0.09374005941478264,4925
irq.ore,IRQ,ore,2018,-0,0,0,0,-0,NA,NA,0,NA,NA,NA,NA,NA
irq.ore,IRQ,ore,2018,-0,0,0,0,-0,0.3870123456790123,1,0,0.16052295344406187,0.0024790123456790124,0.0024790123456790124,0.15804394109838288,5036.543209876543
irq.bio,IRQ,bio,2018,-0,0,0,0,-0,0.761,0.35,0,0.17909624203225066,0.11831214678857142,0.00849,0.06078409524367925,2937
isl.coa,ISL,coa,2018,-0,0,0,0,-0,0.6726666666666666,0.35936507936507933,0.9,0.08911454656189009,0.04815889869801486,0.00398,0.04095564786387523,1758
isl.nga,ISL,nga,2018,-0,0,0,0,-0,0.608,0.44454463480613166,0.9,0.07603187264388978,0.05159324445771378,0.003275,0.024438628186176006,944.5
isl.oil,ISL,oil,2018,1,2,71.971,0.228310502283105,1.326744103803181,NA,0.1611990303183783,0,NA,NA,NA,NA,NA
isl.nuc,ISL,nuc,2018,-0,0,0,0,-0,0.9,0.33,0,0.17679620487006686,0.00405,0.00405,0.17274620487006684,7251.25
isl.wnd,ISL,wnd,2018,-0,4,2.43,0.45662100456621,-0,0.20496739763609373,1,0,0.06889577404391473,0.0030185185185185185,0.0030185185185185185,0.06587725552539621,1664.8148148148148
isl.sol,ISL,sol,2018,-0,0,0,0,-0,0.17733333333333334,1,0,0.07744859670739546,0,0,0.07744859670739546,965
isl.hyd,ISL,hyd,2018,1188,13814,1990.074,1576.9406392694063,1576.1719953181791,0.792333945838952,1,0,0.09444005941478263,7e-4,7e-4,0.09374005941478264,4925
isl.ore,ISL,ore,2018,3468,6010,753.2,686.0730593607306,4601.148551989432,0.9108526451523726,0.14910499075978167,0,NA,NA,NA,NA,NA
isl.ore,ISL,ore,2018,3468,6010,753.2,686.0730593607306,4601.148551989432,0.9108526451523726,0.14910499075978167,0,0.16052295344406187,0.0024790123456790124,0.0024790123456790124,0.15804394109838288,5036.543209876543
isl.bio,ISL,bio,2018,-0,0,0,0,-0,0.761,0.35,0,0.17909624203225066,0.11831214678857142,0.00849,0.06078409524367925,2937
isr.coa,ISR,coa,2018,4667,20599,4840,2351.48401826484,6191.914732449447,0.492280708705989,0.38479835932663814,0.9,0.08911454656189009,0.04815889869801486,0.00398,0.04095564786387523,1758
isr.nga,ISR,nga,2018,6462,46039,9031,5255.593607305936,8573.420398776156,0.5788344219226621,0.609727905694415,0.9,0.07603187264388978,0.05159324445771378,0.003275,0.024438628186176006,944.5
isr.oil,ISR,oil,2018,99,340,3199,38.81278538812786,131.34766627651493,0.01362831349979517,0.3319204377340348,0,NA,NA,NA,NA,NA
isr.nuc,ISR,nuc,2018,-0,0,0,0,-0,0.9,0.33,0,0.17679620487006686,0.00405,0.00405,0.17274620487006684,7251.25
isr.wnd,ISR,wnd,2018,16,183,27,20.89041095890411,21.227905660850897,0.7608828006088281,0.9677749630443233,0,0.06889577404391473,0.0030185185185185185,0.0030185185185185185,0.06587725552539621,1664.8148148148148
isr.sol,ISR,sol,2018,135,1574,1076,179.68036529680364,179.11045401342946,0.18017009768973535,1,0,0.05308501985282413,0,0,0.05308501985282413,850
isr.hyd,ISR,hyd,2018,-0,NA,7,NA,-0,0.64,1,0,0.09444005941478263,7e-4,7e-4,0.09374005941478264,4925
isr.ore,ISR,ore,2018,21,0,0,0,27.861626179866803,NA,NA,0,NA,NA,NA,NA,NA
isr.ore,ISR,ore,2018,21,0,0,0,27.861626179866803,0.39123456790123456,1,0,0.14428056887434765,0.0024790123456790124,0.0024790123456790124,0.14180155652866866,4959.876543209876
isr.bio,ISR,bio,2018,-0,0,20.204326484018264,0,-0,1,0.35,0,0.17909624203225066,0.11831214678857142,0.00849,0.06078409524367925,2937
ita.coa,ITA,coa,2018,7076,30956,7961.7,3533.7899543378994,9388.04127851131,0.4390890165204731,0.3723774660890078,0.9,0.08911454656189009,0.04815889869801486,0.00398,0.04095564786387523,1758
ita.nga,ITA,nga,2018,23111,128538,44737.5,14673.287671232876,30662.38298299532,0.3279851722567335,0.4785419532452213,0.9,0.07603187264388978,0.05159324445771378,0.003275,0.024438628186176006,944.5
ita.oil,ITA,oil,2018,4103,11029,2484.5,1259.0182648401826,5443.631057904453,0.506755123776547,0.23128553196026122,0,NA,NA,NA,NA,NA
ita.nuc,ITA,nuc,2018,-0,0,0,0,-0,0.9,0.33,0,0.17679620487006686,0.00405,0.00405,0.17274620487006684,7251.25
ita.wnd,ITA,wnd,2018,1523,17716,10230.2,2022.3744292237443,2020.6312700922451,0.1976915380542648,1,0,0.06371781189368314,0.0057,0.0057,0.058017811893683144,1600
