CountryCode,FuelType,Year,Capacity.MW,Production.MWy,EffectiveCapacity.MW,CapacityFactor,ThermalEfficiency,LCOE.TotalCalc.USD_kWh,LCOE.USD_kWh,VarOpex.USD_kWh,LCOE.Var.USD_kWh,LCOE.Fixed.USD_kWh,TotalThisYearDemand.MWy,FuelCostPerkWh,TotalNonCoalAndGasGeneration,RequiredCoalAndGas,MaximumGen,SumMaximumGen,OtherMaximumGen,MinimumGen,RemainderAfterMinimas,MinVarCost,RelVarCost,LogitExp,SumLogitExp,ProportionOfCoalGasGeneration,SumProportionOfCoalGasGeneration,GenerationShare,EffectiveEndOfYearRetirements,TotalEffectiveCapacity,TotalRetirements,TotalPredictedNextYearDemand.MWy,CostOfCheapestOption,RelativeCost,LogitNominator,SumLogitNominator,ProportionOfInvestment,CheckSum,NamePlateEndOfYearRetirements,TotalNewEffectiveInvestmentsNeeded,NewEffectiveInvestments,NewNameplateInvestments,NextYearEffectiveCapacity.MW,NextYearCapacity.MW,ThisYearGenerationCost,Price
PAK,coa,2019,2684.4684440720857,1308.5528470118302,1365.1751229362412,0.508545789,0.363395365,0.08997536567949622,0.094309193,0.00404375,0.047353378679496225,0.042621987,17030.2511421,0.043309628679496226,9701.730381107134,7328.5207609928675,2416.021599664877,14348.182627565144,11932.161027900267,0,2416.0215996648767,0.047353378679496225,1,0.36787944117144233,0.6792271920637329,0.5416147137067557,0.9999999999999999,0.07683696711770702,54.60700491744965,17030.25114017,681.2100456068,17030.2511421,0.067947992,1.3241799062950415,0.26602103183025383,1.8694717571657662,0.14229743284999288,0.9999999999999999,107.37873776288343,681.2100456068,96.93444072147422,190.61103801898597,1407.5025587402658,2767.7007443281886,0,4.371810645
PAK,nga,2019,13257.956697666963,6019.967913981037,5963.345636126625,0.449793718,0.41133906,0.07950158668880417,0.074743479,0.003238095,0.05525404468880417,0.024247542,17030.2511421,0.05201594968880417,9701.730381107134,7328.5207609928675,11932.161027900267,14348.182627565144,2416.0215996648767,4912.499161327991,2416.0215996648767,0.047353378679496225,1.1668448214177565,0.31134775089229055,0.6792271920637329,0.45838528629324415,0.9999999999999999,0.3534867374386068,238.53382544506502,17030.25114017,681.2100456068,17030.2511421,0.067947992,1.1700358516673188,0.31035581429262143,1.8694717571657662,0.1660125717882681,0.9999999999999999,530.3182679066786,681.2100456068,113.08943159918826,251.4251023825732,5837.901242280748,12979.063532142858,0,5.943386625
PAK,oil,2019,4807.4158374514445,3454.400729886619,3454.400729886619,0.718556673,0.407819393,0.16617604682431675,0.188070568,0.005,0.09855896682431677,0.06761708,17030.2511421,0.09355896682431676,9701.730381107134,7328.5207609928675,0,0,0,0,0,0,0,0,0,0,0,0.2028390950352513,138.17602919546476,17030.25114017,681.2100456068,17030.2511421,0.067947992,2.4456358743363125,0.0866710055078005,1.8694717571657662,0.04636122753691613,0.9999999999999999,192.2966334980578,681.2100456068,31.581733924809868,43.95162568451976,3347.806434615964,4659.070829637907,0,10.59865585
PAK,nuc,2019,1394.3229047063382,1174.5052969728438,1174.5052969728438,0.842348134,0.330268534,0.174004358,0.174007691,0.00393,0.00393,0.170074358,17030.2511421,0,9701.730381107134,7328.5207609928675,0,0,0,0,0,0,0,0,0,0,0,0.06896582364950464,46.98021187891375,17030.25114017,681.2100456068,17030.2511421,0.067947992,2.560846213086032,0.07723935183057613,1.8694717571657662,0.04131613731767509,0.9999999999999999,55.772916188253525,681.2100456068,28.14496778647026,33.412512772860566,1155.6700528804004,1371.9625012909453,0,0
PAK,wnd,2019,1587.5004603428283,482.3914995212183,482.3914995212183,0.303868573,1,0.067947992,0.067947992,0.002910714,0.002910714,0.065037278,17030.2511421,0,9701.730381107134,7328.5207609928675,0,0,0,0,0,0,0,0,0,0,0,0.028325565812045598,19.295659980848733,17030.25114017,681.2100456068,17030.2511421,0.067947992,1,0.36787944117144233,1.8694717571657662,0.1967825615772715,0.9999999999999999,63.500018413713136,681.2100456068,134.05025774667604,441.1455137437857,597.1460972870457,1965.145955672901,0,0
PAK,sol,2019,2508.1269268469537,216.02274499261708,216.02274499261708,0.086129112,0.998535985,0.077021936,0.077021936,0,0,0.077021936,17030.2511421,0,9701.730381107134,7328.5207609928675,0,0,0,0,0,0,0,0,0,0,0,0.012684648229208633,8.640909799704684,17030.25114017,681.2100456068,17030.2511421,0.067947992,1.1335424893792299,0.3218909390604002,1.8694717571657662,0.17218283069887433,0.9999999999999999,100.32507707387816,681.2100456068,117.29267395308811,1361.8237925533022,324.6745091460005,3769.6256423263776,0,0
PAK,hyd,2019,9488.968190196765,4210.752616680771,4210.752616680771,0.443752422,1,0.079959768,0.079959769,9.33333e-4,9.33333e-4,0.079026435,17030.2511421,0,9701.730381107134,7328.5207609928675,0,0,0,0,0,0,0,0,0,0,0,0.24725135181779492,168.43010466723084,17030.25114017,681.2100456068,17030.2511421,0.067947992,1.176778969421201,0.3082700885415088,1.8694717571657662,0.16489689526460946,0.9999999999999999,379.5587276078706,681.2100456068,112.32942154362433,253.13534298551804,4154.651933557165,9362.544805574413,0,0
PAK,ore,2019,101.97332873117095,40.80682307951897,40.80682307951897,0.400171531,1,0.149953131,0.149953131,0.002562698,0.002562698,0.147390433,17030.2511421,0,9701.730381107134,7328.5207609928675,0,0,0,0,0,0,0,0,0,0,0,0.002396137481416324,1.632272923180759,17030.25114017,681.2100456068,17030.2511421,0.067947992,2.206880977439333,0.11004334146885919,1.8694717571657662,0.05886333454734381,0.9999999999999999,4.078933149246838,681.2100456068,40.09829481156441,100.20276732670521,79.27284496790261,198.09716290862934,0,0
PAK,bio,2019,967.1143016165285,122.85066997354559,122.85066997354559,0.127028077,0.199999034,0.2621737261561793,0.167742993,0.007963636,0.2001533211561793,0.062020405,17030.2511421,0.1921896851561793,9701.730381107134,7328.5207609928675,0,0,0,0,0,0,0,0,0,0,0,0.0072136734184647415,4.914026798941824,17030.25114017,681.2100456068,17030.2511421,0.067947992,3.858447003940592,0.021100743462303673,1.8694717571657662,0.011287008419048648,0.9999999999999999,38.68457206466114,681.2100456068,7.6888235199044646,60.528535907100796,125.62546669450823,988.9582654589682,0,10.67715316
PHL,coa,2019,8593.576215521638,6146.654026754873,5760.446421280123,0.670320048,0.299967437,0.08683321472895442,0.091401706,0.0056,0.05806742272895441,0.028765792,11323.40182653,0.05246742272895441,3138.3911646942815,8185.010661835719,7734.218593969475,10828.106674087217,3093.888080117743,5091.122581717976,2643.096012251499,0.04123647668240301,1.4081567437533704,0.2445937167899569,0.6124731579613992,0.3993541816658229,1,0.5428275107533196,230.41785685120493,11323.40182888,452.9360731552,11323.40182653,0.063976256682403,1.3572725137705397,0.2573617712298885,1.7283381698607005,0.1489070690666001,1,343.7430486208656,452.9360731552,67.445383128076,100.61668799748624,5597.473947556994,8350.44985489826,0,4.371810645
PHL,nga,2019,3437.6534223530475,2038.3566350808458,2424.564242905595,0.705296301,0.548107659,0.063976256682403,0.073283909,0.0022,0.04123647668240301,0.02273978,11323.40182653,0.03903647668240301,3138.3911646942815,8185.010661835719,3093.888080117743,10828.106674087217,7734.218593969475,450.792067866244,2643.096012251499,0.04123647668240301,1,0.36787944117144233,0.6124731579613992,0.6006458183341771,1,0.18001274407705886,96.98256971622381,11323.40182888,452.9360731552,11323.40182653,0.063976256682403,1,0.36787944117144233,1.7283381698607005,0.2128515400438633,1,137.5061368941219,452.9360731552,96.40814071250425,136.69168628250648,2423.9898139018756,3436.838971741432,0,5.943386625
PHL,oil,2019,4359.692607317562,367.0721447213323,367.0721447213323,0.084196795,0.375013948,0.17436039185143012,0.188070568,0.005,0.10674331185143013,0.06761708,11323.40182653,0.10174331185143012,3138.3911646942815,8185.010661835719,0,0,0,0,0,0,0,0,0,0,0,0.03241712608496379,14.68288578885329,11323.40182888,452.9360731552,11323.40182653,0.063976256682403,2.7253922141304154,0.06552049961201344,1.7283381698607005,0.03790953689190016,1,174.38770429270247,452.9360731552,17.170596774949445,203.93409006779228,369.5598557074284,4389.238993092652,0,10.59865585
PHL,nuc,2019,20.9984903328499,18.945304606749357,18.945304606749357,0.902222222,0.33,0.17400769100000002,0.174007691,0.003933333,0.003933333,0.170074358,11323.40182653,0,3138.3911646942815,8185.010661835719,0,0,0,0,0,0,0,0,0,0,0,0.0016731106867868743,0.7578121842699743,11323.40182888,452.9360731552,11323.40182653,0.063976256682403,2.719879218064062,0.06588271138729092,1.7283381698607005,0.03811910917445102,1,0.839939613313996,452.9360731552,17.265519621650203,19.136659683882407,35.453012044129586,39.29521040341831,0,0
PHL,wnd,2019,702.6670094677979,216.594233165714,216.594233165714,0.308245912,1,0.067947992,0.067947992,0.002910714,0.002910714,0.065037278,11323.40182653,0,3138.3911646942815,8185.010661835719,0,0,0,0,0,0,0,0,0,0,0,0.019128017929934068,8.663769326628561,11323.40182888,452.9360731552,11323.40182653,0.063976256682403,1.0620813958733764,0.3457354485751843,1.7283381698607005,0.20003923688328287,1,28.106680378711918,452.9360731552,90.60498643087699,293.93734970563696,298.53545026996244,968.497678794723,0,0
PHL,sol,2019,1261.6487129076477,200.76535475311513,200.76535475311513,0.159129362,1,0.091411098,0.091411098,0,0,0.091411098,11323.40182653,0,3138.3911646942815,8185.010661835719,0,0,0,0,0,0,0,0,0,0,0,0.017730127202828294,8.030614190124606,11323.40182888,452.9360731552,11323.40182653,0.063976256682403,1.4288284863834975,0.23958944018792633,1.7283381698607005,0.13862416763452987,1,50.46594851630591,452.9360731552,62.78788613279213,394.57134336271724,255.52262669578266,1605.754107754059,0,0
PHL,hyd,2019,3814.2080048639746,1104.0002739894169,1104.0002739894169,0.289444171,1,0.07995943500000001,0.079959769,9.33e-4,9.33e-4,0.079026435,11323.40182653,0,3138.3911646942815,8185.010661835719,0,0,0,0,0,0,0,0,0,0,0,0.09749722661990282,44.160010959576674,11323.40182888,452.9360731552,11323.40182653,0.063976256682403,1.249829845421282,0.2865535511109624,1.7283381698607005,0.1657971548091528,1,152.56832019455896,452.9360731552,75.09551223956245,259.4473123439147,1134.9357752694025,3921.0869970133303,0,0
PHL,ore,2019,1904.4105481763372,1169.4113908525096,1169.4113908525096,0.61405425,0.100115448,0.15954590500000002,0.159545906,0.002562698,0.002562698,0.156983207,11323.40182653,0,3138.3911646942815,8185.010661835719,0,0,0,0,0,0,0,0,0,0,0,0.10327385787128512,46.77645563410039,11323.40182888,452.9360731552,11323.40182653,0.063976256682403,2.493829949945851,0.08259303286072102,1.7283381698607005,0.047787541987444386,1,76.17642192705348,452.9360731552,21.644701613532302,35.24884261208566,1144.2796368319416,1863.4829688613693,0,0
PHL,bio,2019,272.4588920105265,61.602462605444394,61.602462605444394,0.226098191,0.219836414,0.2598428772167426,0.192396454,0.0115,0.18634706321674258,0.073495814,11323.40182653,0.17484706321674257,3138.3911646942815,8185.010661835719,0,0,0,0,0,0,0,0,0,0,0,0.005440278773920554,2.464098504217776,11323.40182888,452.9360731552,11323.40182653,0.063976256682403,4.06155174890396,0.01722227372527126,1.7283381698607005,0.009964643508775444,1,10.89835568042106,452.9360731552,4.513346501256203,19.961886830205568,63.65171060248282,281.522423160311,0,10.67715316
ROU,coa,2019,3711.8192995899735,1919.9728434674435,1768.0781874046406,0.476337355,0.316443629,0.0964013514338744,0.094309193,0.00404375,0.05377936443387441,0.042621987,7356.50684868,0.04973561443387441,4396.10707042917,2960.3997782508304,3340.637369630976,5657.778622703754,2317.141253072778,643.2585251780524,2317.141253072778,0.05377936443387441,1,0.36787944117144233,0.667673744301574,0.5509868319837347,1,0.2609897445840005,70.72312749618563,7356.506846367578,294.26027385470314,7356.50684868,0.067947992,1.4187520277843444,0.2420158575794763,1.757819132845705,0.1376796127982068,1,148.47277198359893,294.26027385470314,40.51364056620983,85.05241115555556,1737.8687004746648,3648.39893876193,0,4.371810645
ROU,nga,2019,2574.6013923030873,1040.426934783387,1192.3215885337677,0.463109199,0.347636019,0.08903332101602252,0.074743479,0.003238095,0.06478577901602252,0.024247542,7356.50684868,0.061547684016022515,4396.10707042917,2960.3997782508304,2317.1412530727785,5657.778622703754,3340.6373696309756,0,2317.141253072778,0.05377936443387441,1.2046586957285685,0.29979430313013167,0.667673744301574,0.4490131680162654,1,0.14142947953213336,47.69286354135071,7356.506846367578,294.26027385470314,7356.50684868,0.067947992,1.310315704635135,0.2697348863872227,1.757819132845705,0.15344860079577885,1,102.9840556921235,294.26027385470314,45.1538272927869,97.50146917895037,1189.7825522852038,2569.118805789914,0,5.943386625
ROU,oil,2019,4046.9865802871836,72.03509846929882,72.03509846929882,0.017799688,0.248980425,0.22586270587601012,0.188070568,0.005,0.15824562587601013,0.06761708,7356.50684868,0.15324562587601012,4396.10707042917,2960.3997782508304,0,0,0,0,0,0,0,0,0,0,0,0.009792024931265344,2.8814039387719528,7356.506846367578,294.26027385470314,7356.50684868,0.067947992,3.3240526942431226,0.036006611873288956,1.757819132845705,0.02048368412909378,1,161.87946321148735,294.26027385470314,6.027534501380372,338.63146934824766,75.18122903190724,4223.738586423944,0,10.59865585
ROU,nuc,2019,1261.1932329461106,1259.9750098278041,1259.9750098278041,0.999034071,0.330261756,0.17400769100000002,0.174007691,0.003933333,0.003933333,0.170074358,7356.50684868,0,4396.10707042917,2960.3997782508304,0,0,0,0,0,0,0,0,0,0,0,0.17127354541291362,50.39900039311217,7356.506846367578,294.26027385470314,7356.50684868,0.067947992,2.560895265308208,0.07723556316165148,1.757819132845705,0.04393828791510312,1,50.44772931784443,294.26027385470314,12.929292634605037,12.941793488247347,1222.505302069297,1223.6872971165135,0,0
ROU,wnd,2019,3174.47368851834,755.6016902840483,755.6016902840483,0.238024241,0.999917846,0.067947992,0.067947992,0.002910714,0.002910714,0.065037278,7356.50684868,0,4396.10707042917,2960.3997782508304,0,0,0,0,0,0,0,0,0,0,0,0.10271202159209955,30.224067611361935,7356.506846367578,294.26027385470314,7356.50684868,0.067947992,1,0.36787944117144233,1.757819132845705,0.2092817368393802,1,126.97894754073361,294.26027385470314,61.58330119514393,258.72701425878694,786.9609238678303,3306.221755236393,0,0
ROU,sol,2019,1696.067158300734,249.01388173886494,249.01388173886494,0.146818409,1,0.077021936,0.077021936,0,0,0.077021936,7356.50684868,0,4396.10707042917,2960.3997782508304,0,0,0,0,0,0,0,0,0,0,0,0.03384947324334324,9.960555269554598,7356.506846367578,294.26027385470314,7356.50684868,0.067947992,1.1335424893792299,0.3218909390604002,1.757819132845705,0.18311948769114614,1,67.84268633202937,294.26027385470314,53.884790596129605,367.0165816612929,292.93811706543994,1995.2410536299976,0,0
ROU,hyd,2019,6586.019709760035,1988.3880689062062,1988.3880689062062,0.301910434,1,0.079959768,0.079959769,9.33333e-4,9.33333e-4,0.079026435,7356.50684868,0,4396.10707042917,2960.3997782508304,0,0,0,0,0,0,0,0,0,0,0,0.27028970540046304,79.53552275624826,7356.506846367578,294.26027385470314,7356.50684868,0.067947992,1.176778969421201,0.3082700885415088,1.757819132845705,0.175370766412387,1,263.4407883904014,294.26027385470314,51.60464975061817,170.9270165555728,1960.4571959005762,6493.505937925206,0,0
ROU,ore,2019,66.0978343470454,26.450471566441546,26.450471566441546,0.400171531,0.547537769,0.149953131,0.149953131,0.002562698,0.002562698,0.147390433,7356.50684868,0,4396.10707042917,2960.3997782508304,0,0,0,0,0,0,0,0,0,0,0,0.0035955205521473322,1.0580188626576619,7356.506846367578,294.26027385470314,7356.50684868,0.067947992,2.206880977439333,0.11004334146885919,1.757819132845705,0.06260219803769675,1,2.643913373881816,294.26027385470314,18.421339938479004,46.033609368576,43.81379264226289,109.48753034173959,0,0
ROU,bio,2019,151.3137155619513,44.642849636506085,44.642849636506085,0.29503505,0.21192809,0.2513557099278896,0.167742993,0.007963636,0.1893353049278896,0.062020405,7356.50684868,0.1813716689278896,4396.10707042917,2960.3997782508304,0,0,0,0,0,0,0,0,0,0,0,0.006068484751634056,1.7857139854602435,7356.506846367578,294.26027385470314,7356.50684868,0.067947992,3.6992367622561915,0.02474240360185486,1.757819132845705,0.01407562538120733,1,6.052548622478053,294.26027385470314,4.141897379350279,14.03866211607834,46.99903303039612,159.2998290555516,0,10.67715316
THA,coa,2019,4283.302108339168,1871.4767374471214,4173.021016914495,0.974253254,0.348570644,0.08436536461742815,0.096400641,0.0071,0.05225158861742815,0.032113776,20810.04566005,0.04515158861742815,8606.173927178428,12203.871732871572,3854.971897505251,26999.26917477203,23144.297277266778,0,3854.971897505249,0.049380941062473614,1.0581327024797438,0.3471033507927616,0.714982791964204,0.48547091579532664,0.9999999999999999,0.08993140947498646,166.9208406765798,25643.031674073,1025.72126696292,20810.04566005,0.07215174006247362,1.1692769231120301,0.31059144158321805,1.7467746346413735,0.17780853661582102,1,171.3320843335667,1025.72126696292,182.3819974544027,187.20183556543984,4188.482173692318,4299.171859571041,0,4.371810645
THA,nga,2019,25715.885863629755,10332.39499542445,12863.836729980078,0.500229189,0.46032183,0.07215174006247362,0.074014928,0.0029,0.049380941062473614,0.022770799,20810.04566005,0.046480941062473614,8606.173927178428,12203.871732871572,23144.29727726678,26999.26917477203,3854.971897505249,8348.899835366323,3854.971897505249,0.049380941062473614,1,0.36787944117144233,0.714982791964204,0.5145290842046732,0.9999999999999999,0.49650996274650294,514.5534691992032,25643.031674073,1025.72126696292,20810.04566005,0.07215174006247362,1,0.36787944117144233,1.7467746346413735,0.2106049823920021,1,1028.6354345451903,1025.72126696292,216.02200936782785,431.84606999778225,12565.305270148701,25119.09649908235,0,5.943386625
THA,oil,2019,10453.590213894338,4704.115596252453,4704.115596252453,0.45,0.304587439,0.19788541406285015,0.188070568,0.005,0.13026833406285016,0.06761708,20810.04566005,0.12526833406285015,8606.173927178428,12203.871732871572,0,0,0,0,0,0,0,0,0,0,0,0.22605022944678874,188.1646238500981,25643.031674073,1025.72126696292,20810.04566005,0.07215174006247362,2.742628436840307,0.06440085066724827,1.7467746346413735,0.03686843705540198,1,418.14360855577354,1025.72126696292,37.81673996740959,84.03719992757686,4553.767712369764,10119.483805266142,0,10.59865585
THA,nuc,2019,65.49633688407371,59.09225059640954,59.09225059640954,0.902222222,0.33,0.17400769100000002,0.174007691,0.003933333,0.003933333,0.170074358,20810.04566005,0,8606.173927178428,12203.871732871572,0,0,0,0,0,0,0,0,0,0,0,0.002839602159540267,2.363690023856382,25643.031674073,1025.72126696292,20810.04566005,0.07215174006247362,2.4116908455614925,0.08966355909684402,1.7467746346413735,0.05133092576378787,1,2.6198534753629485,1025.72126696292,52.651222208812094,58.35726600936248,109.37978278136526,121.23374941807324,0,0
THA,wnd,2019,1750.1701810640122,297.24136206860163,297.24136206860163,0.169835691,1,0.119112656,0.119112656,0,0,0.119112656,20810.04566005,0,8606.173927178428,12203.871732871572,0,0,0,0,0,0,0,0,0,0,0,0.014283551652134503,11.889654482744065,25643.031674073,1025.72126696292,20810.04566005,0.07215174006247362,1.6508632487153407,0.1918841933209067,1.7467746346413735,0.10985057231512983,1,70.00680724256048,1025.72126696292,112.67606821167684,663.4416331940312,398.02777579753445,2343.605007015483,0,0
THA,sol,2019,3880.645426251611,677.4091987873812,677.4091987873812,0.174560962,1,0.084853865,0.084853865,0,0,0.084853865,20810.04566005,0,8606.173927178428,12203.871732871572,0,0,0,0,0,0,0,0,0,0,0,0.03255202846997279,27.09636795149525,25643.031674073,1025.72126696292,20810.04566005,0.07215174006247362,1.1760473818999801,0.3084956976077776,1.7467746346413735,0.17660875735759365,1,155.22581705006445,1025.72126696292,181.15135835357788,1037.754124851683,831.4641891894638,4763.173734053229,0,0
THA,hyd,2019,8096.086696897581,1020.6199323426441,1020.6199323426441,0.126063365,1,0.07995943500000001,0.079959769,9.33e-4,9.33e-4,0.079026435,20810.04566005,0,8606.173927178428,12203.871732871572,0,0,0,0,0,0,0,0,0,0,0,0.04904457919099981,40.824797293705764,25643.031674073,1025.72126696292,20810.04566005,0.07215174006247362,1.1082121502650661,0.33014868999265234,1.7467746346413735,0.1890047424809523,1,323.84346787590323,1025.72126696292,193.86618391956284,1537.8471288590688,1173.6613189685013,9310.090357880747,0,0
THA,ore,2019,746.3671911094266,257.91132970397615,257.91132970397615,0.345555556,0.24724016100000001,0.18928419300000002,0.189284193,6.22222e-4,6.22222e-4,0.188661971,20810.04566005,0,8606.173927178428,12203.871732871572,0,0,0,0,0,0,0,0,0,0,0,0.01239359749215257,10.316453188159047,25643.031674073,1025.72126696292,20810.04566005,0.07215174006247362,2.6234182687223564,0.07255442792906025,1.7467746346413735,0.041536227106913674,1,29.854687644377066,1025.72126696292,42.604591492963074,123.29302988536834,290.1994680087802,839.8055333504179,0,0
THA,bio,2019,1770.6962272166213,1589.7842574269632,1589.7842574269632,0.897830036,0.155810698,0.3243760364540792,0.185081477,0.012,0.2586952004540792,0.065680836,20810.04566005,0.2466952004540792,8606.173927178428,12203.871732871572,0,0,0,0,0,0,0,0,0,0,0,0.07639503936692196,63.591370297078534,25643.031674073,1025.72126696292,20810.04566005,0.07215174006247362,4.495747935853156,0.011156333272223828,1.7467746346413735,0.00638681891239754,1,70.82784908866485,1025.72126696292,6.551095986687144,7.296588133622145,1532.7439831165718,1707.1649662615787,0,10.67715316
TKM,coa,2019,24.357720453090444,16.415992999792127,16.04564834847333,0.65875,0.357142857,0.09073358831922715,0.094309193,0.00404375,0.04811160131922714,0.042621987,2572.374429,0.04406785131922714,86.13633374927437,2486.2380952507256,21.9219484077814,6176.2886608045255,6154.366712396744,0,21.9219484077812,0.04811160131922714,1,0.36787944117144233,0.4912669084194821,0.7488382279909602,1,0.006381649893080992,0.6418259339389332,2579.1410990779996,103.16564396311999,2572.374429,0.067947992,1.3353387737966878,0.26306903946112226,1.7388133743766858,0.151292279745332,0.9999999999999999,0.9743088181236178,103.16564396311999,15.60816546657567,23.693609816433657,31.011987881110066,47.07702145140048,0,4.371810645
TKM,nga,2019,6838.185235996382,2469.8221022509333,2476.959116980252,0.36222463,0.2196016,0.12491749473691993,0.074743479,0.003238095,0.10066995273691993,0.024247542,2572.374429,0.09743185773691994,86.13633374927437,2486.2380952507256,6154.366712396744,6176.2886608045255,21.9219484077812,2464.3161468429444,21.9219484077812,0.04811160131922714,2.092425734678022,0.12338746724803977,0.4912669084194821,0.2511617720090397,1,0.9601332039407134,99.07836467921008,2579.1410990779996,103.16564396311999,2572.374429,0.067947992,1.8384280544584737,0.1590672747746075,1.7388133743766858,0.09148036075558051,0.9999999999999999,273.52740943985526,103.16564396311999,9.437630327327993,26.054634460743305,2387.31838262837,6590.7124610172705,0,5.943386625
TKM,oil,2019,8.348761338753356,3.7569426024390102,3.7569426024390102,0.45,0.323193916,0.1906736372898965,0.188070568,0.005,0.12305655728989649,0.06761708,2572.374429,0.11805655728989649,86.13633374927437,2486.2380952507256,0,0,0,0,0,0,0,0,0,0,0,0.001460496014920933,0.15027770409756042,2579.1410990779996,103.16564396311999,2572.374429,0.067947992,2.8061703028677654,0.06043600134390188,1.7388133743766858,0.03475703731895117,0.9999999999999999,0.33395045355013425,103.16564396311999,3.585732137259791,7.968293638355091,7.192397035601241,15.983104523558312,0,10.59865585
TKM,nuc,2019,5.16269930090756,4.657902034782666,4.657902034782666,0.902222222,0.33,0.17400769100000002,0.174007691,0.003933333,0.003933333,0.170074358,2572.374429,0,86.13633374927437,2486.2380952507256,0,0,0,0,0,0,0,0,0,0,0,0.0018107402959192866,0.18631608139130662,2579.1410990779996,103.16564396311999,2572.374429,0.067947992,2.560895265308208,0.07723556316165148,1.7388133743766858,0.044418546751366104,0.9999999999999999,0.2065079720363024,103.16564396311999,4.582467979510636,5.079090126324372,9.054053932901994,10.03528145519563,0,0
TKM,wnd,2019,64.04199441074118,22.185976607703054,22.185976607703054,0.346428571,1,0.067947992,0.067947992,0.002910714,0.002910714,0.065037278,2572.374429,0,86.13633374927437,2486.2380952507256,0,0,0,0,0,0,0,0,0,0,0,0.008624707335598792,0.8874390643081221,2579.1410990779996,103.16564396311999,2572.374429,0.067947992,1,0.36787944117144233,1.7388133743766858,0.2115692498071085,0.9999999999999999,2.561679776429647,103.16564396311999,21.82667789914455,63.0048434981552,43.125215442539485,124.48515813246674,0,0
TKM,sol,2019,109.41598854667,19.412514114637577,19.412514114637577,0.177419355,1,0.077021936,0.077021936,0,0,0.077021936,2572.374429,0,86.13633374927437,2486.2380952507256,0,0,0,0,0,0,0,0,0,0,0,0.00754653517613457,0.7765005645855031,2579.1410990779996,103.16564396311999,2572.374429,0.067947992,1.1335424893792299,0.3218909390604002,1.7388133743766858,0.18512103932705762,0.9999999999999999,4.376639541866799,103.16564396311999,19.09813123329796,107.64401230800303,37.73414478335003,212.68336131280623,0,0
TKM,hyd,2019,37.07448980373633,25.087071446219745,25.087071446219745,0.676666667,1,0.079959768,0.079959769,9.33333e-4,9.33333e-4,0.079026435,2572.374429,0,86.13633374927437,2486.2380952507256,0,0,0,0,0,0,0,0,0,0,0,0.009752496045442437,1.0034828578487898,2579.1410990779996,103.16564396311999,2572.374429,0.067947992,1.176778969421201,0.3082700885415088,1.7388133743766858,0.17728762217050156,0.9999999999999999,1.482979592149453,103.16564396311999,18.2899917079101,27.02954438261121,42.373580296281055,62.621054594198085,0,0
TKM,ore,2019,16.58405055914574,6.636464902434757,6.636464902434757,0.400171531,1,0.149953131,0.149953131,0.002562698,0.002562698,0.147390433,2572.374429,0,86.13633374927437,2486.2380952507256,0,0,0,0,0,0,0,0,0,0,0,0.0025798984889671196,0.2654585960973903,2579.1410990779996,103.16564396311999,2572.374429,0.067947992,2.206880977439333,0.11004334146885919,1.7388133743766858,0.06328645908207747,0.9999999999999999,0.6633620223658296,103.16564396311999,6.528988305348166,16.315474239341043,12.899994611685534,32.236162776120956,0,0
TKM,bio,2019,5.700127495904936,4.39946204105756,4.39946204105756,0.771818182,0.35,0.1798025517885714,0.167742993,0.00796,0.11778214678857142,0.062020405,2572.374429,0.10982214678857143,86.13633374927437,2486.2380952507256,0,0,0,0,0,0,0,0,0,0,0,0.0017102728092223466,0.1759784816423024,2579.1410990779996,103.16564396311999,2572.374429,0.067947992,2.6461790333490858,0.07092168539319209,1.7388133743766858,0.04078740504202497,0.9999999999999999,0.22800509983619743,103.16564396311999,4.2078589067451135,5.451878440906065,8.43134246616037,10.924000836974804,0,10.67715316
TUR,coa,2019,19356.59726020517,8329.91886376158,12652.83633838458,0.653670486,0.373510072,0.07363179064437517,0.080884925,0.003,0.04513679764437517,0.028494993,34686.18721657,0.04213679764437517,11654.452957917652,23031.734258652345,17420.937534184653,40732.71344106884,23311.775906884184,0,17420.937534184653,0.04150764895576068,1.0874332509770062,0.3370805855425063,0.7049600267139486,0.47815560140870705,1,0.24015089383425461,506.11345353538326,34686.187201677196,1387.447488067088,34686.18721657,0.06575519095576068,1.1197867358322138,0.3263493858322971,1.906891123480382,0.1711421180862477,1,774.2638904082067,1387.447488067088,237.45070184124535,363.25749276868123,12384.173586690444,18945.590862565645,0,4.371810645
TUR,nga,2019,25901.973229871313,14701.815394890764,10378.897905374966,0.400699121,0.559119581,0.06575519095576068,0.074743479,0.00324,0.04150764895576068,0.024247542,34686.18721657,0.03826764895576068,11654.452957917652,23031.734258652345,23311.775906884184,40732.71344106884,17420.937534184653,5610.796724467691,17420.937534184653,0.04150764895576068,1,0.36787944117144233,0.7049600267139486,0.521844398591293,1,0.42385216060494346,415.1559162149987,34686.187201677196,1387.447488067088,34686.18721657,0.06575519095576068,1,0.36787944117144233,1.906891123480382,0.19292105177982233,1,1036.0789291948527,1387.447488067088,267.66782868717513,668.002036089256,10231.409817847143,25533.896336765716,0,5.943386625
